,Unnamed: 0,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target,dataset
233,233,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,500-999,Pvt Ltd,2,162,0.0,train
234,234,0.754,Male,Has relevent experience,Full time course,High School,STEM,9,50-99,Pvt Ltd,>4,41,0.0,train
235,235,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,4,4,0.0,train
236,236,0.884,Female,No relevent experience,no_enrollment,Phd,STEM,3,1000-4999,Public Sector,1,41,0.0,train
237,237,0.903,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,2,12,0.0,train
238,238,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,190,0.0,train
239,239,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,>4,29,1.0,train
240,240,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Public Sector,1,11,0.0,train
241,241,0.92,Male,No relevent experience,Full time course,High School,STEM,3,10000+,Pvt Ltd,1,30,0.0,train
242,242,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,>4,39,0.0,train
243,243,0.804,Male,Has relevent experience,Full time course,High School,STEM,9,50-99,Pvt Ltd,1,16,0.0,train
244,244,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,5,0.0,train
245,245,0.698,Male,No relevent experience,Full time course,High School,STEM,8,50-99,Pvt Ltd,never,39,0.0,train
246,246,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,>4,29,0.0,train
247,247,0.624,Male,Has relevent experience,Full time course,Masters,STEM,4,50-99,NGO,2,210,0.0,train
248,248,0.92,Other,No relevent experience,Part time course,High School,STEM,6,50-99,Funded Startup,1,54,0.0,train
249,249,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,44,0.0,train
250,250,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,>4,47,0.0,train
251,251,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,>4,74,0.0,train
252,252,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,6,10/49,Pvt Ltd,1,8,1.0,train
253,253,0.624,Male,No relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,never,20,1.0,train
254,254,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,162,0.0,train
255,255,0.893,Male,No relevent experience,no_enrollment,Graduate,Business Degree,2,50-99,Pvt Ltd,1,110,0.0,train
256,256,0.762,Other,Has relevent experience,Part time course,High School,STEM,3,10/49,Pvt Ltd,1,262,0.0,train
257,257,0.836,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,1,6,0.0,train
258,258,0.6659999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,9,10/49,Pvt Ltd,1,19,1.0,train
259,259,0.6659999999999999,Other,No relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,23,1.0,train
260,260,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,107,1.0,train
261,261,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,134,0.0,train
262,262,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10/49,Early Stage Startup,1,40,0.0,train
263,263,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,1,11,0.0,train
264,264,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,3,102,0.0,train
265,265,0.624,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,never,100,0.0,train
266,266,0.923,Male,No relevent experience,no_enrollment,Masters,STEM,3,10000+,Pvt Ltd,never,30,0.0,train
267,267,0.92,Male,No relevent experience,no_enrollment,High School,STEM,5,50-99,Pvt Ltd,1,20,1.0,train
268,268,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,1000-4999,Pvt Ltd,3,4,0.0,train
269,269,0.91,Male,No relevent experience,no_enrollment,Primary School,STEM,5,50-99,Pvt Ltd,never,15,0.0,train
270,270,0.624,Male,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,1,14,1.0,train
271,271,0.923,Male,No relevent experience,no_enrollment,Primary School,STEM,1,50-99,Pvt Ltd,never,103,0.0,train
272,272,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,5,1000-4999,Public Sector,2,40,0.0,train
273,273,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,2,27,0.0,train
274,274,0.926,Male,No relevent experience,no_enrollment,High School,STEM,10,100-500,Pvt Ltd,>4,46,0.0,train
275,275,0.926,Male,Has relevent experience,no_enrollment,High School,STEM,7,50-99,Pvt Ltd,>4,110,0.0,train
276,276,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Funded Startup,1,96,0.0,train
277,277,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,2,57,0.0,train
278,278,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,240,0.0,train
279,279,0.949,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Funded Startup,4,42,0.0,train
280,280,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,1,16,1.0,train
281,281,0.64,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,never,40,1.0,train
282,282,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,2,94,0.0,train
283,283,0.794,Male,No relevent experience,no_enrollment,Graduate,STEM,9,5000-9999,Pvt Ltd,1,160,0.0,train
284,284,0.878,Male,No relevent experience,Part time course,Graduate,STEM,10,10/49,Early Stage Startup,1,25,0.0,train
285,285,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11,0.0,train
286,286,0.878,Male,Has relevent experience,no_enrollment,High School,STEM,<1,100-500,Pvt Ltd,1,29,0.0,train
287,287,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,23,0.0,train
288,288,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,10/49,Pvt Ltd,2,113,0.0,train
289,289,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,2,56,0.0,train
290,290,0.924,Male,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,39,1.0,train
291,291,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,20,0.0,train
292,292,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,10000+,Pvt Ltd,1,40,0.0,train
293,293,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,56,0.0,train
294,294,0.555,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,106,0.0,train
295,295,0.926,Male,Has relevent experience,Part time course,Graduate,STEM,19,500-999,Pvt Ltd,2,64,0.0,train
296,296,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,51,0.0,train
297,297,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,6,1000-4999,Pvt Ltd,2,41,0.0,train
298,298,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,100-500,Pvt Ltd,>4,150,0.0,train
299,299,0.579,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,10/49,Pvt Ltd,1,320,0.0,train
300,300,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,never,20,0.0,train
301,301,0.624,Male,No relevent experience,Full time course,Graduate,STEM,4,1000-4999,Pvt Ltd,1,9,1.0,train
302,302,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,1,74,0.0,train
303,303,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,3,50-99,Public Sector,1,129,1.0,train
304,304,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,10,50-99,Pvt Ltd,1,42,0.0,train
305,305,0.913,Male,No relevent experience,no_enrollment,High School,STEM,2,100-500,Pvt Ltd,never,58,0.0,train
306,306,0.92,Male,No relevent experience,Full time course,High School,STEM,3,50-99,Pvt Ltd,1,126,1.0,train
307,307,0.92,Male,No relevent experience,no_enrollment,High School,STEM,4,50-99,Pvt Ltd,1,45,1.0,train
308,308,0.923,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,166,0.0,train
309,309,0.913,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,50-99,Pvt Ltd,1,110,0.0,train
310,310,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,>20,50-99,Pvt Ltd,1,37,0.0,train
311,311,0.804,Female,Has relevent experience,Part time course,Graduate,STEM,2,50-99,Pvt Ltd,1,95,1.0,train
312,312,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,29,1.0,train
313,313,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,31,0.0,train
314,314,0.743,Male,No relevent experience,Full time course,Masters,STEM,11,50-99,Pvt Ltd,>4,97,0.0,train
315,315,0.926,Male,No relevent experience,no_enrollment,Primary School,STEM,3,50-99,Pvt Ltd,never,16,0.0,train
316,316,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,4,50-99,Pvt Ltd,never,14,0.0,train
317,317,0.804,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,100-500,Pvt Ltd,>4,206,0.0,train
318,318,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,2,10/49,Funded Startup,1,204,0.0,train
319,319,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,10000+,Pvt Ltd,2,116,0.0,train
320,320,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,4,161,0.0,train
321,321,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,25,1.0,train
322,322,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,500-999,Pvt Ltd,>4,94,0.0,train
323,323,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,>4,16,0.0,train
324,324,0.698,Male,Has relevent experience,Full time course,Masters,STEM,15,50-99,Pvt Ltd,1,100,0.0,train
325,325,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,10000+,Pvt Ltd,never,107,0.0,train
326,326,0.769,Male,Has relevent experience,Part time course,Masters,STEM,11,50-99,Pvt Ltd,1,17,0.0,train
327,327,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,<10,Pvt Ltd,1,140,0.0,train
328,328,0.939,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,10000+,Pvt Ltd,2,75,0.0,train
329,329,0.939,Male,Has relevent experience,no_enrollment,High School,STEM,6,50-99,Pvt Ltd,1,59,0.0,train
330,330,0.899,Male,Has relevent experience,no_enrollment,High School,STEM,6,50-99,Pvt Ltd,1,146,0.0,train
331,331,0.865,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,never,302,0.0,train
332,332,0.855,Female,Has relevent experience,no_enrollment,Masters,STEM,9,100-500,Pvt Ltd,2,42,1.0,train
333,333,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,14,50-99,Pvt Ltd,1,131,0.0,train
334,334,0.698,Male,Has relevent experience,Part time course,High School,STEM,9,50-99,Pvt Ltd,4,74,0.0,train
335,335,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,22,0.0,train
336,336,0.804,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,never,53,1.0,train
337,337,0.913,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,>4,143,0.0,train
338,338,0.855,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,72,0.0,train
339,339,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,11,500-999,Pvt Ltd,1,7,0.0,train
340,340,0.897,Male,No relevent experience,Full time course,Graduate,STEM,3,50-99,Early Stage Startup,1,182,0.0,train
341,341,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,Pvt Ltd,4,50,0.0,train
342,342,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,2,50-99,Public Sector,1,82,0.0,train
343,343,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,10000+,Pvt Ltd,1,58,0.0,train
344,344,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,1,94,0.0,train
345,345,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Pvt Ltd,2,60,1.0,train
346,346,0.802,Male,Has relevent experience,Full time course,Masters,STEM,5,100-500,Pvt Ltd,4,124,0.0,train
347,347,0.6890000000000001,Male,No relevent experience,no_enrollment,Primary School,STEM,2,50-99,Pvt Ltd,2,46,0.0,train
348,348,0.698,Male,No relevent experience,Full time course,Masters,STEM,3,50-99,NGO,2,57,1.0,train
349,349,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,17,0.0,train
350,350,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,5000-9999,Pvt Ltd,>4,101,0.0,train
351,351,0.698,Male,No relevent experience,no_enrollment,Primary School,STEM,3,50-99,Pvt Ltd,never,31,0.0,train
352,352,0.897,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,36,0.0,train
353,353,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,15,50-99,Pvt Ltd,4,198,0.0,train
354,354,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,never,31,0.0,train
355,355,0.55,Male,Has relevent experience,no_enrollment,Masters,STEM,9,50-99,Pvt Ltd,1,12,0.0,train
356,356,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,31,0.0,train
357,357,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,20,50-99,Pvt Ltd,>4,26,1.0,train
358,358,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,55,0.0,train
359,359,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,50-99,Pvt Ltd,>4,8,1.0,train
360,360,0.91,Male,Has relevent experience,no_enrollment,High School,STEM,>20,100-500,Pvt Ltd,>4,38,0.0,train
361,361,0.899,Male,Has relevent experience,no_enrollment,Graduate,Humanities,16,50-99,Pvt Ltd,2,8,0.0,train
362,362,0.878,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,Pvt Ltd,3,32,1.0,train
363,363,0.7759999999999999,Male,Has relevent experience,Part time course,Graduate,STEM,18,100-500,Funded Startup,>4,51,0.0,train
364,364,0.804,Male,Has relevent experience,Full time course,Graduate,STEM,9,5000-9999,Pvt Ltd,2,22,0.0,train
365,365,0.926,Male,Has relevent experience,Full time course,High School,STEM,7,50-99,Pvt Ltd,1,17,0.0,train
366,366,0.91,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,never,24,0.0,train
367,367,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10/49,Funded Startup,1,19,0.0,train
368,368,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,2,46,1.0,train
369,369,0.91,Female,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,>4,15,0.0,train
370,370,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,>4,23,1.0,train
371,371,0.893,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,38,0.0,train
372,372,0.624,Male,No relevent experience,Full time course,Masters,STEM,4,50-99,Pvt Ltd,never,46,1.0,train
373,373,0.804,Male,No relevent experience,Full time course,Graduate,Business Degree,<1,50-99,Pvt Ltd,never,214,0.0,train
374,374,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,52,0.0,train
375,375,0.92,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,never,22,1.0,train
376,376,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,2,65,0.0,train
377,377,0.92,Male,Has relevent experience,Full time course,Graduate,No Major,14,50-99,Pvt Ltd,1,64,0.0,train
378,378,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,5000-9999,Pvt Ltd,4,86,0.0,train
379,379,0.887,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,52,1.0,train
380,380,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,50-99,Pvt Ltd,>4,21,0.0,train
381,381,0.926,Male,No relevent experience,no_enrollment,Graduate,STEM,3,1000-4999,Public Sector,1,86,0.0,train
382,382,0.897,Male,No relevent experience,Full time course,Masters,STEM,5,50-99,Pvt Ltd,4,288,1.0,train
383,383,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,53,0.0,train
384,384,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,1,60,0.0,train
385,385,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,18,50-99,Pvt Ltd,>4,178,0.0,train
386,386,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Pvt Ltd,2,166,0.0,train
387,387,0.924,Male,Has relevent experience,no_enrollment,Phd,Humanities,>20,50-99,Pvt Ltd,1,62,0.0,train
388,388,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,7,10000+,Pvt Ltd,1,35,0.0,train
389,389,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,100-500,Pvt Ltd,>4,106,0.0,train
390,390,0.836,Male,No relevent experience,no_enrollment,Graduate,STEM,6,<10,Pvt Ltd,never,58,0.0,train
391,391,0.698,Male,Has relevent experience,Full time course,Masters,STEM,>20,50-99,Pvt Ltd,1,44,1.0,train
392,392,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,50-99,Funded Startup,1,72,0.0,train
393,393,0.92,Male,Has relevent experience,no_enrollment,High School,STEM,18,10000+,Pvt Ltd,1,80,0.0,train
394,394,0.939,Male,Has relevent experience,no_enrollment,Masters,STEM,16,5000-9999,NGO,2,166,0.0,train
395,395,0.895,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,1,25,0.0,train
396,396,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,>20,10000+,Pvt Ltd,never,109,0.0,train
397,397,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Early Stage Startup,1,37,0.0,train
398,398,0.55,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,never,55,1.0,train
399,399,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,never,32,0.0,train
400,400,0.89,Male,No relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,3,51,0.0,train
401,401,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,84,0.0,train
402,402,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,NGO,1,72,0.0,train
403,403,0.887,Male,Has relevent experience,no_enrollment,High School,STEM,>20,100-500,Pvt Ltd,1,47,0.0,train
404,404,0.855,Male,No relevent experience,Full time course,Graduate,STEM,12,50-99,Pvt Ltd,4,47,0.0,train
405,405,0.754,Male,Has relevent experience,no_enrollment,High School,STEM,6,<10,Funded Startup,2,20,0.0,train
406,406,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,198,1.0,train
407,407,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,2,1000-4999,Public Sector,1,64,0.0,train
408,408,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,10000+,Pvt Ltd,>4,23,1.0,train
409,409,0.884,Male,No relevent experience,Full time course,Masters,STEM,14,100-500,Public Sector,3,96,0.0,train
410,410,0.624,Male,No relevent experience,no_enrollment,High School,STEM,2,50-99,Pvt Ltd,never,306,0.0,train
411,411,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,NGO,1,8,0.0,train
412,412,0.762,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,48,0.0,train
413,413,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,98,1.0,train
414,414,0.926,Male,No relevent experience,no_enrollment,Phd,STEM,7,500-999,NGO,never,46,0.0,train
415,415,0.92,Male,No relevent experience,Full time course,Graduate,STEM,1,50-99,Pvt Ltd,1,53,1.0,train
416,416,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,<10,Pvt Ltd,1,102,0.0,train
417,417,0.92,Male,No relevent experience,Full time course,Graduate,STEM,4,50-99,Pvt Ltd,1,76,0.0,train
418,418,0.92,Male,No relevent experience,no_enrollment,Primary School,STEM,1,50-99,Pvt Ltd,never,43,0.0,train
